,under15,15_17,18_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85up,Male,Female,never_mar,married,mar_apart,widowed,divorced,lt_hs,some_hs,hs_grad,some_col,assoc_dec,ba_deg,grad_deg,not_in_labor_force,employed,unemployed,below_pov_level,at_above_pov_level,Overdose,No_overdose,Insured,Uninsured,Veteran,Not_veteran,FIPS
"Scott County, Arkansas",0.219785482,0.039360276,0.07613484,0.053150737,0.051522697,0.039456043,0.06425972,0.058705229,0.069048075,0.073549129,0.056119517,0.06129094,0.056406819,0.040030645,0.020302624,0.020877227,0.510630147,0.489369853,0.368511779,0.412277342,0.04711741,0.057077188,0.11501628,0.266711358,0.146619422,0.32168167,0.157153802,0.045202069,0.033997319,0.028634361,0.586381919,0.372150929,0.041467152,0.207239992,0.792760008,NA,NA,0.880195365,0.119804635,NA,NA,5127
"Searcy County, Arkansas",0.164457907,0.036728512,0.065000631,0.059825824,0.046320838,0.04505869,0.056418023,0.056039379,0.067651142,0.076359965,0.078631831,0.079515335,0.059952038,0.050485927,0.033068282,0.024485675,0.502461189,0.497538811,0.31490597,0.474693929,0.044680045,0.064621987,0.101098069,0.200555345,0.133661492,0.357819008,0.151079137,0.063359838,0.065000631,0.028524549,0.58109302,0.406916572,0.011990408,0.212040894,0.787959106,NA,NA,0.898397072,0.101602928,NA,NA,5129
"Sebastian County, Arkansas",0.200994814,0.041267525,0.094546567,0.067197025,0.06208958,0.060904904,0.063674379,0.062787833,0.067989424,0.067063651,0.059375025,0.052627863,0.037383984,0.027796738,0.017048352,0.017252336,0.488572975,0.511427025,0.418983061,0.375801225,0.04090663,0.050525259,0.113783824,0.247150109,0.12008379,0.249284095,0.192027365,0.056378029,0.092647947,0.042428664,0.514518166,0.462541483,0.02294035,0.191611552,0.808388448,NA,NA,0.867896847,0.132103153,NA,NA,5131
"Sevier County, Arkansas",0.240911999,0.046297912,0.090385622,0.066306055,0.057174431,0.066073402,0.061885651,0.06566626,0.054266271,0.053393823,0.056650963,0.052812191,0.033153027,0.020066306,0.018612226,0.016343861,0.500610714,0.499389286,0.440993428,0.386668993,0.035944861,0.058337696,0.078055022,0.329087419,0.133949863,0.25417321,0.15547025,0.053800966,0.047693829,0.025824463,0.524922934,0.449310766,0.0257663,0.179200838,0.820799162,NA,NA,0.829988949,0.170011051,NA,NA,5133
"Sharp County, Arkansas",0.172739541,0.039840404,0.063721176,0.046822742,0.043947662,0.053687731,0.047292143,0.061432846,0.068297835,0.069471337,0.07580825,0.06812181,0.080091533,0.051516752,0.030921786,0.026286452,0.489057091,0.510942909,0.334506836,0.402804671,0.045883941,0.082790589,0.134013965,0.209822214,0.14175908,0.323358564,0.185413366,0.056386786,0.054215807,0.029044182,0.621838878,0.359033034,0.019128088,0.207240509,0.792759491,NA,NA,0.893856715,0.106143285,NA,NA,5135
"St. Francis County, Arkansas",0.181372176,0.038183616,0.08294668,0.070776603,0.065452194,0.078991405,0.073857154,0.061496919,0.066022667,0.070358257,0.059024873,0.054308968,0.037917396,0.035027002,0.012284171,0.011979919,0.549212748,0.450787252,0.480756066,0.262493344,0.069901879,0.056096448,0.130752263,0.229291854,0.143036434,0.294211607,0.203126188,0.053928653,0.044572906,0.031832357,0.63094242,0.337719632,0.031337948,0.255419487,0.744580513,NA,NA,0.911082376,0.088917624,NA,NA,5123
"Stone County, Arkansas",0.156355456,0.042423269,0.06564358,0.045315764,0.041057368,0.055439499,0.045476458,0.050779367,0.067893299,0.092720553,0.073115861,0.066607745,0.081632653,0.05760887,0.03961112,0.018319139,0.498875141,0.501124859,0.294552467,0.465772136,0.032379881,0.083078901,0.124216616,0.225614655,0.134822433,0.284187691,0.183191387,0.074562108,0.065402539,0.032219187,0.602442552,0.372167765,0.025389683,0.205688575,0.794311425,NA,NA,0.873051583,0.126948417,NA,NA,5137
"Union County, Arkansas",0.200996678,0.039615423,0.077846572,0.058340884,0.06264472,0.060052351,0.057636162,0.061889661,0.067678446,0.071302728,0.072687003,0.052149401,0.04427162,0.032970905,0.023608175,0.016309272,0.486559952,0.513440048,0.422807812,0.375893486,0.030026175,0.06080741,0.110465116,0.231752743,0.129668781,0.263314205,0.181516158,0.047669385,0.106563979,0.039514749,0.557636162,0.409745293,0.032618544,0.183403805,0.816596195,NA,NA,0.909292258,0.090707742,NA,NA,5139
"Van Buren County, Arkansas",0.165128267,0.035483098,0.063953488,0.046391753,0.049808199,0.054483337,0.045492688,0.061256293,0.067969312,0.075221769,0.081695037,0.078518341,0.059877727,0.048969072,0.027091825,0.038659794,0.496523615,0.503476385,0.314073364,0.453368497,0.04081755,0.069168065,0.122572525,0.198813234,0.119455766,0.351834093,0.171181971,0.048789259,0.066111244,0.043814433,0.623052026,0.348837209,0.028110765,0.165248142,0.834751858,NA,NA,0.903080796,0.096919204,NA,NA,5141
"Washington County, Arkansas",0.208371804,0.039237909,0.147814938,0.079342228,0.072826643,0.066866787,0.063519291,0.056443602,0.054842055,0.05109636,0.048339598,0.038340867,0.028175855,0.019467989,0.012134127,0.013179947,0.49963462,0.50036538,0.483417859,0.364273243,0.029878046,0.037330054,0.085100797,0.251911136,0.098070704,0.196684009,0.199782085,0.037820145,0.135396383,0.080335537,0.475808322,0.501284301,0.022907377,0.18316275,0.81683725,NA,NA,0.876006984,0.123993016,NA,NA,5143
"White County, Arkansas",0.195104309,0.040733973,0.117874727,0.064768286,0.059705091,0.0632709,0.050822293,0.062991726,0.069019339,0.062966347,0.055073347,0.052484645,0.038690929,0.027003705,0.02150906,0.017981321,0.491738998,0.508261002,0.404992132,0.410854779,0.034376428,0.054438861,0.0953378,0.232069438,0.107786407,0.276876808,0.185460129,0.049185321,0.093738897,0.054883001,0.55273844,0.42179331,0.02546825,0.177909751,0.822090249,NA,NA,0.904586062,0.095413938,NA,NA,5145
"Woodruff County, Arkansas",0.184684685,0.031831832,0.074474474,0.053303303,0.027327327,0.048798799,0.068618619,0.066066066,0.073273273,0.08018018,0.068768769,0.075075075,0.054504505,0.038888889,0.029129129,0.025075075,0.458108108,0.541891892,0.370870871,0.372372372,0.052402402,0.101351351,0.103003003,0.242942943,0.128078078,0.324924925,0.163063063,0.051201201,0.066366366,0.023423423,0.582432432,0.38033033,0.037237237,0.23033033,0.76966967,NA,NA,0.909459459,0.090540541,NA,NA,5147
"Yell County, Arkansas",0.203912298,0.04505632,0.078941269,0.057618319,0.051267788,0.071524591,0.05423446,0.060492282,0.071710008,0.076994391,0.058452695,0.043943819,0.050665183,0.025494832,0.026329208,0.023362537,0.499791406,0.500208594,0.40722199,0.386362583,0.042506837,0.063366245,0.100542345,0.266258749,0.123951235,0.314559866,0.170351829,0.031103694,0.069624067,0.024150559,0.541093033,0.434246512,0.024660455,0.160339313,0.839660687,NA,NA,0.880498772,0.119501228,NA,NA,5149
"Alameda County, California",0.176264525,0.033331508,0.086866825,0.082333151,0.083066253,0.076639289,0.07214516,0.069080124,0.067506236,0.064765468,0.056641115,0.04573584,0.031419359,0.021419967,0.015659792,0.017125388,0.491069538,0.508930462,0.478941413,0.371780739,0.042606923,0.03836284,0.068308085,0.221165663,0.081326884,0.147505628,0.16384255,0.048554481,0.199088641,0.138516153,0.443745209,0.527966174,0.028288617,0.118477216,0.881522784,NA,NA,0.950615684,0.049384316,0.030721543,0.969278457,6001
"Alpine County, California",0.153577661,0.054973822,0.107329843,0.034904014,0.044502618,0.069808028,0.052356021,0.015706806,0.056719023,0.059336824,0.095113438,0.104712042,0.062827225,0.04886562,0.008726003,0.030541012,0.534031414,0.465968586,0.506980803,0.270506108,0.055846422,0.068935428,0.097731239,0.17539267,0.12478185,0.232984293,0.226876091,0.031413613,0.133507853,0.07504363,0.582024433,0.343804538,0.07417103,0.190226876,0.809773124,NA,NA,0.930191972,0.069808028,0.071553229,0.928446771,6003
"Amador County, California",0.126913215,0.026989875,0.065743213,0.048481324,0.050490365,0.064659388,0.049776626,0.062095218,0.07285416,0.079383542,0.089534484,0.095825954,0.066589125,0.036479949,0.031060826,0.033122737,0.53667821,0.46332179,0.337677443,0.421872109,0.061910175,0.05620027,0.122340004,0.146263449,0.101324381,0.251077216,0.250072696,0.092733088,0.103359856,0.055169315,0.605910809,0.35877237,0.03531682,0.094213434,0.905786566,NA,NA,0.939570171,0.060429829,0.10404716,0.89595284,6005
"Butte County, California",0.167138611,0.03393152,0.147647253,0.067691291,0.058667841,0.054167125,0.051811076,0.052374766,0.058020478,0.066075085,0.065357261,0.057267423,0.044738523,0.031284818,0.020372124,0.023454806,0.495488275,0.504511725,0.472848178,0.334876142,0.032359353,0.054523836,0.105392491,0.193944732,0.088340857,0.188849499,0.262979192,0.079044369,0.126742266,0.060099086,0.524099967,0.434539249,0.041360784,0.208332049,0.791667951,NA,NA,0.92306947,0.07693053,0.06617197,0.93382803,6007
"Calaveras County, California",0.138388416,0.033337018,0.063335912,0.045827346,0.041030176,0.039526915,0.053586824,0.060174644,0.069768984,0.087675473,0.097336134,0.088935559,0.076179949,0.047175859,0.030573671,0.027147121,0.495943407,0.504056593,0.363413286,0.41288825,0.034154968,0.062650602,0.126892893,0.164607052,0.089023986,0.228097712,0.273681883,0.09804355,0.100386869,0.046158948,0.586647507,0.388305516,0.025046977,0.113894109,0.886105891,NA,NA,0.926074942,0.073925058,0.097623522,0.902376478,6009
"Colusa County, California",0.229966455,0.044120388,0.090710026,0.066669773,0.067415207,0.062849422,0.054696236,0.060706299,0.062336936,0.06960492,0.052739471,0.05027022,0.032100261,0.023900485,0.016166605,0.015747298,0.518263138,0.481736862,0.457323891,0.397595975,0.03997391,0.037784197,0.067322028,0.356084607,0.126956765,0.178298546,0.169399925,0.070070816,0.074403653,0.024785688,0.510948565,0.464125978,0.024925457,0.12882035,0.87117965,NA,NA,0.884411107,0.115588893,0.037038763,0.962961237,6011
"Contra Costa County, California",0.189595031,0.040981357,0.083325171,0.062249448,0.064636394,0.066418883,0.067429254,0.071579276,0.073316761,0.069585889,0.061063475,0.051115953,0.036717503,0.02500867,0.017846065,0.019130869,0.488596925,0.511403075,0.448465339,0.393150831,0.040301011,0.039528894,0.078553925,0.230195183,0.083203397,0.144671021,0.183726937,0.062132968,0.188641135,0.10742936,0.47036083,0.496716073,0.032923096,0.095099303,0.904900697,3.35E-05,0.999966468,0.941205227,0.058794773,0.042572361,0.957427639,6013
"Del Norte County, California",0.181592765,0.035516336,0.074132147,0.070558635,0.078252625,0.077778588,0.0479507,0.054915403,0.067969662,0.078434947,0.065708868,0.061004959,0.041387106,0.021003501,0.021514002,0.022279755,0.531468786,0.468531214,0.440854726,0.31713098,0.068589557,0.055316511,0.118108226,0.213243874,0.153806884,0.252953617,0.215723454,0.060968495,0.060895566,0.04240811,0.636121645,0.333758751,0.030119603,0.216926779,0.783073221,NA,NA,0.926305426,0.073694574,0.077559802,0.922440198,6015
"El Dorado County, California",0.164206771,0.039456555,0.074621908,0.048874698,0.051537279,0.058341057,0.051815859,0.066719883,0.076946979,0.086927639,0.08366504,0.070700361,0.050781899,0.033617092,0.021268503,0.02051848,0.498443703,0.501556297,0.381665158,0.44625819,0.031908111,0.047058571,0.093109969,0.181291218,0.080273865,0.183985942,0.220228114,0.084415063,0.162888873,0.086916924,0.511295879,0.458778213,0.029925908,0.095290393,0.904709607,NA,NA,0.942516112,0.057483888,0.074986205,0.925013795,6017
"Fresno County, California",0.24067762,0.045561428,0.103918702,0.080080357,0.071752221,0.065487205,0.057814401,0.057010827,0.05728073,0.055038696,0.048381095,0.039196221,0.028522793,0.019455492,0.013628045,0.016194166,0.498845757,0.501154243,0.534997393,0.308272929,0.046134972,0.037524664,0.073070042,0.32896752,0.123926267,0.17027389,0.186869843,0.057562901,0.089804014,0.042595565,0.531833192,0.424268758,0.04389805,0.227098647,0.772901353,NA,NA,0.912037255,0.087962745,0.037437764,0.962562236,6019
"Glenn County, California",0.220740581,0.047030147,0.089722909,0.063017529,0.060544145,0.062623221,0.058715991,0.055346453,0.065885221,0.059217837,0.063017529,0.058751837,0.028891996,0.030505072,0.018353228,0.017636305,0.507975768,0.492024232,0.434204395,0.412015629,0.043732301,0.037674302,0.072373373,0.31465749,0.123633366,0.214395813,0.192386278,0.060723375,0.074954296,0.019249382,0.561063914,0.409147937,0.029788149,0.189769509,0.810230491,NA,NA,0.881313403,0.118686597,0.051618454,0.948381546,6021
"Humboldt County, California",0.161702316,0.031708503,0.129360379,0.069795534,0.065324671,0.06530994,0.060109893,0.052670732,0.058032821,0.067188144,0.071990454,0.05926286,0.045386247,0.026523187,0.016130458,0.01950386,0.49839432,0.50160568,0.493857168,0.309211302,0.040642861,0.045997584,0.110291085,0.182038477,0.087634789,0.192909964,0.254117318,0.073478286,0.140563314,0.069257852,0.495433386,0.466177597,0.038389017,0.214211007,0.785788993,NA,NA,0.918051382,0.081948618,0.064138825,0.935861175,6023
"Imperial County, California",0.240245039,0.046499756,0.106549918,0.075198651,0.070237937,0.062519421,0.058629644,0.057492121,0.056620944,0.052914281,0.04854175,0.041034092,0.027927598,0.023421894,0.015303858,0.016863098,0.511885737,0.488114263,0.543680916,0.27323878,0.065704488,0.047631731,0.069744085,0.343926177,0.152522529,0.176121987,0.190726684,0.044640875,0.064272873,0.027788876,0.590890931,0.344952723,0.064156346,0.232376704,0.767623296,NA,NA,0.917687664,0.082312336,0.030258135,0.969741865,6025
"Inyo County, California",0.16627039,0.03472491,0.066685098,0.048493226,0.064694498,0.049433232,0.062150954,0.050760299,0.06646392,0.077633398,0.083328725,0.076306331,0.052032071,0.036273155,0.032679016,0.032070777,0.502294719,0.497705281,0.429803705,0.362455073,0.04617086,0.073265137,0.088305225,0.198064694,0.091512303,0.250760299,0.205640033,0.062372132,0.118385402,0.073265137,0.514901852,0.458390932,0.026707216,0.103345314,0.896654686,NA,NA,0.922477191,0.077522809,0.085153442,0.914846558,6027
"Kern County, California",0.245099671,0.046785414,0.105546326,0.080254526,0.073190397,0.064806982,0.060863844,0.058025962,0.057914984,0.055720325,0.047601899,0.035735114,0.027070855,0.017899265,0.01199928,0.011485154,0.512592109,0.487407891,0.521308461,0.322902476,0.048559939,0.035250432,0.071978692,0.329044803,0.138456016,0.210563805,0.173563761,0.047311996,0.06827563,0.032783989,0.553723276,0.399774419,0.046502305,0.208497112,0.791502888,5.32E-05,0.999946776,0.909109646,0.090890354,0.041735887,0.958264113,6029
"Kings County, California",0.230278194,0.042485424,0.112070631,0.087769449,0.079207063,0.072963518,0.064367816,0.062475429,0.057471264,0.051400966,0.042445444,0.031397635,0.024667666,0.018024321,0.012840247,0.010134933,0.550884558,0.449115442,0.522032317,0.305447276,0.063135099,0.033270032,0.076115276,0.311377645,0.143081792,0.19982009,0.198467433,0.059217058,0.063621523,0.024414459,0.571134433,0.395249042,0.033616525,0.205863735,0.794136265,NA,NA,0.914842579,0.085157421,0.070084958,0.929915042,6031
"Lake County, California",0.171587579,0.035589574,0.069589075,0.054015714,0.054686039,0.060235705,0.044303797,0.057819418,0.068404315,0.080080439,0.086362786,0.082683794,0.05124088,0.040219492,0.021746586,0.021434807,0.496960155,0.503039845,0.405359481,0.339324687,0.050024942,0.068684916,0.136605974,0.216608468,0.107797593,0.244341211,0.227286899,0.088467294,0.075497288,0.040001247,0.580844298,0.379029744,0.040125959,0.200957162,0.799042838,NA,NA,0.91161065,0.08838935,0.078770967,0.921229033,6033
"Lassen County, California",0.132531666,0.025428892,0.124066057,0.108802309,0.092801026,0.078082411,0.061503928,0.061568062,0.063459997,0.057816258,0.060638127,0.047138047,0.033156966,0.022959756,0.017123617,0.01292288,0.66285073,0.33714927,0.45954786,0.314349848,0.088375822,0.038896906,0.098829565,0.164341831,0.158377425,0.288536155,0.225364759,0.074843675,0.059130992,0.029405163,0.695526696,0.285714286,0.018759019,0.141991342,0.858008658,NA,NA,0.950040083,0.049959917,0.07003367,0.92996633,6035
"Los Angeles County, California",0.184119076,0.038351654,0.099627334,0.08337925,0.076051005,0.069806335,0.067591848,0.06870335,0.066950339,0.062509185,0.054244522,0.042356486,0.030369719,0.021878477,0.016217979,0.017843441,0.492846343,0.507153657,0.524787949,0.31569673,0.05212946,0.040387592,0.066998269,0.271089216,0.108406156,0.167309101,0.175162596,0.051704131,0.150285619,0.076043181,0.467428371,0.495965162,0.036606466,0.161999067,0.838000933,4.98E-05,0.999950188,0.898214626,0.101785374,0.026783582,0.973216418,6037
"Madera County, California",0.231251572,0.044944618,0.097953075,0.071632702,0.066846006,0.064284931,0.062059311,0.058737009,0.057801604,0.057401637,0.052924593,0.042725449,0.039590228,0.020959532,0.016224446,0.014663286,0.481785399,0.518214601,0.493152187,0.351312471,0.046434815,0.041706179,0.067394348,0.339500558,0.133943605,0.188190668,0.191067846,0.053498739,0.065310651,0.028487933,0.577061279,0.387593299,0.035345423,0.192345158,0.807654842,NA,NA,0.8937702,0.1062298,0.043706012,0.956293988,6039
"Marin County, California",0.167210281,0.036051403,0.064718877,0.040450258,0.046935208,0.054565013,0.067707793,0.079505945,0.079398375,0.078484028,0.075114774,0.069555696,0.053504677,0.037396031,0.023642406,0.025759235,0.488342073,0.511657927,0.402278184,0.41776446,0.032570737,0.042520986,0.104865633,0.196972666,0.065222152,0.097424077,0.148558366,0.04974356,0.254092472,0.187986707,0.461541712,0.517439828,0.02101846,0.084119941,0.915880059,NA,NA,0.952092818,0.047907182,0.043692733,0.956307267,6041
"Mariposa County, California",0.129646522,0.033694413,0.057924743,0.051254276,0.056214367,0.046465222,0.045553022,0.056100342,0.074116306,0.085689852,0.095952109,0.091334094,0.06704675,0.050057013,0.038654504,0.020296465,0.508551881,0.491448119,0.325883694,0.46704675,0.049258837,0.05627138,0.101539339,0.157012543,0.090079818,0.224173318,0.267559863,0.076510832,0.116248575,0.068415051,0.55,0.409293044,0.040706956,0.138654504,0.861345496,NA,NA,0.9168187,0.0831813,0.091277081,0.908722919,6043
"Mendocino County, California",0.17941708,0.036672691,0.077005788,0.054597241,0.05943584,0.059046922,0.056701974,0.057925923,0.062970419,0.073265311,0.078835991,0.078344124,0.053636384,0.029271808,0.020017844,0.022854659,0.496888655,0.503111345,0.427272311,0.352748736,0.0427238,0.050113244,0.127141909,0.223776624,0.096222919,0.2122921,0.229884926,0.05916131,0.119306353,0.059355769,0.511255748,0.443972913,0.044771339,0.185422434,0.814577566,NA,NA,0.900048043,0.099951957,0.069238864,0.930761136,6045
"Merced County, California",0.247659574,0.04988572,0.115131469,0.075042274,0.068073957,0.06329462,0.059251138,0.057645638,0.056631051,0.053074422,0.045344235,0.034793273,0.028360123,0.02137694,0.01202267,0.012412896,0.504751463,0.495248537,0.534003531,0.323504599,0.041873084,0.035525411,0.065093375,0.358208678,0.133386602,0.184495029,0.188720617,0.046514912,0.05981232,0.028861841,0.54271114,0.399609774,0.057679086,0.214757967,0.785242033,NA,NA,0.909839264,0.090160736,0.035908204,0.964091796,6047
