County Code,County,State,age,Year,level,pct
27053,Hennepin County, MN,75_79,2018,No_overdose,26082.0
27053,Hennepin County, MN,80_84,2018,No_overdose,19435.0
27053,Hennepin County, MN,85up,2018,No_overdose,23801.0
29095,Jackson County, MO,under15,2018,No_overdose,138301.0
29095,Jackson County, MO,15_17,2018,No_overdose,26674.0
29095,Jackson County, MO,18_24,2018,No_overdose,58206.0
29095,Jackson County, MO,25_29,2018,No_overdose,55562.0
29095,Jackson County, MO,30_34,2018,No_overdose,50873.0
29095,Jackson County, MO,35_39,2018,No_overdose,45326.0
29095,Jackson County, MO,40_44,2018,No_overdose,40954.0
29095,Jackson County, MO,45_49,2018,No_overdose,42138.0
29095,Jackson County, MO,50_54,2018,No_overdose,46060.0
29095,Jackson County, MO,55_59,2018,No_overdose,47523.0
29095,Jackson County, MO,60_64,2018,No_overdose,41521.0
29095,Jackson County, MO,65_69,2018,No_overdose,32764.0
29095,Jackson County, MO,70_74,2018,No_overdose,23983.0
29095,Jackson County, MO,75_79,2018,No_overdose,17273.0
29095,Jackson County, MO,80_84,2018,No_overdose,12202.0
29095,Jackson County, MO,85up,2018,No_overdose,12621.0
29099,Jefferson County, MO,under15,2018,No_overdose,43688.0
29099,Jefferson County, MO,15_17,2018,No_overdose,9100.0
29099,Jefferson County, MO,18_24,2018,No_overdose,17156.0
29099,Jefferson County, MO,25_29,2018,No_overdose,13984.0
29099,Jefferson County, MO,30_34,2018,No_overdose,14658.0
29099,Jefferson County, MO,35_39,2018,No_overdose,15653.0
29099,Jefferson County, MO,40_44,2018,No_overdose,13674.0
29099,Jefferson County, MO,45_49,2018,No_overdose,15140.0
29099,Jefferson County, MO,50_54,2018,No_overdose,17022.0
29099,Jefferson County, MO,55_59,2018,No_overdose,16842.0
29099,Jefferson County, MO,60_64,2018,No_overdose,14882.0
29099,Jefferson County, MO,65_69,2018,No_overdose,11244.0
29099,Jefferson County, MO,70_74,2018,No_overdose,8425.0
29099,Jefferson County, MO,75_79,2018,No_overdose,5577.0
29099,Jefferson County, MO,80_84,2018,No_overdose,3338.0
29099,Jefferson County, MO,85up,2018,No_overdose,2850.0
29183,St. Charles County, MO,under15,2018,No_overdose,76625.0
29183,St. Charles County, MO,15_17,2018,No_overdose,16318.0
29183,St. Charles County, MO,18_24,2018,No_overdose,33494.0
29183,St. Charles County, MO,25_29,2018,No_overdose,23968.0
29183,St. Charles County, MO,30_34,2018,No_overdose,26945.0
29183,St. Charles County, MO,35_39,2018,No_overdose,26506.0
29183,St. Charles County, MO,40_44,2018,No_overdose,25283.0
29183,St. Charles County, MO,45_49,2018,No_overdose,25813.0
29183,St. Charles County, MO,50_54,2018,No_overdose,28089.0
29183,St. Charles County, MO,55_59,2018,No_overdose,28376.0
29183,St. Charles County, MO,60_64,2018,No_overdose,23004.0
29183,St. Charles County, MO,65_69,2018,No_overdose,18705.0
29183,St. Charles County, MO,70_74,2018,No_overdose,14063.0
29183,St. Charles County, MO,75_79,2018,No_overdose,9657.0
29183,St. Charles County, MO,80_84,2018,No_overdose,6870.0
29183,St. Charles County, MO,85up,2018,No_overdose,6187.0
29189,St. Louis County, MO,under15,2018,No_overdose,181737.0
29189,St. Louis County, MO,15_17,2018,No_overdose,39861.0
29189,St. Louis County, MO,18_24,2018,No_overdose,87544.0
29189,St. Louis County, MO,25_29,2018,No_overdose,63461.0
29189,St. Louis County, MO,30_34,2018,No_overdose,63377.0
29189,St. Louis County, MO,35_39,2018,No_overdose,59975.0
29189,St. Louis County, MO,40_44,2018,No_overdose,57460.0
29189,St. Louis County, MO,45_49,2018,No_overdose,61964.0
29189,St. Louis County, MO,50_54,2018,No_overdose,69668.0
29189,St. Louis County, MO,55_59,2018,No_overdose,73148.0
29189,St. Louis County, MO,60_64,2018,No_overdose,67797.0
29189,St. Louis County, MO,65_69,2018,No_overdose,54417.0
29189,St. Louis County, MO,70_74,2018,No_overdose,40681.0
29189,St. Louis County, MO,75_79,2018,No_overdose,28845.0
29189,St. Louis County, MO,80_84,2018,No_overdose,21664.0
29189,St. Louis County, MO,85up,2018,No_overdose,26775.0
29510,St. Louis city, MO,under15,2018,No_overdose,52324.0
29510,St. Louis city, MO,15_17,2018,No_overdose,8868.0
29510,St. Louis city, MO,18_24,2018,No_overdose,30374.0
29510,St. Louis city, MO,25_29,2018,No_overdose,32730.0
29510,St. Louis city, MO,30_34,2018,No_overdose,28638.0
29510,St. Louis city, MO,35_39,2018,No_overdose,21862.0
29510,St. Louis city, MO,40_44,2018,No_overdose,18616.0
29510,St. Louis city, MO,45_49,2018,No_overdose,18033.0
29510,St. Louis city, MO,50_54,2018,No_overdose,19745.0
29510,St. Louis city, MO,55_59,2018,No_overdose,20518.0
29510,St. Louis city, MO,60_64,2018,No_overdose,20160.0
29510,St. Louis city, MO,65_69,2018,No_overdose,13869.0
29510,St. Louis city, MO,70_74,2018,No_overdose,9186.0
29510,St. Louis city, MO,75_79,2018,No_overdose,6716.0
29510,St. Louis city, MO,80_84,2018,No_overdose,4387.0
29510,St. Louis city, MO,85up,2018,No_overdose,5038.0
37021,Buncombe County, NC,under15,2018,No_overdose,39950.0
37021,Buncombe County, NC,15_17,2018,No_overdose,8363.0
37021,Buncombe County, NC,18_24,2018,No_overdose,20049.0
37021,Buncombe County, NC,25_29,2018,No_overdose,17488.0
37021,Buncombe County, NC,30_34,2018,No_overdose,17450.0
37021,Buncombe County, NC,35_39,2018,No_overdose,17470.0
37021,Buncombe County, NC,40_44,2018,No_overdose,16300.0
37021,Buncombe County, NC,45_49,2018,No_overdose,16737.0
37021,Buncombe County, NC,50_54,2018,No_overdose,16616.0
37021,Buncombe County, NC,55_59,2018,No_overdose,17457.0
37021,Buncombe County, NC,60_64,2018,No_overdose,18258.0
37021,Buncombe County, NC,65_69,2018,No_overdose,16689.0
37021,Buncombe County, NC,70_74,2018,No_overdose,11511.0
37021,Buncombe County, NC,75_79,2018,No_overdose,8206.0
37021,Buncombe County, NC,80_84,2018,No_overdose,5657.0
37021,Buncombe County, NC,85up,2018,No_overdose,6229.0
37051,Cumberland County, NC,under15,2018,No_overdose,69704.0
37051,Cumberland County, NC,15_17,2018,No_overdose,12816.0
37051,Cumberland County, NC,18_24,2018,No_overdose,44765.0
37051,Cumberland County, NC,25_29,2018,No_overdose,32142.0
37051,Cumberland County, NC,30_34,2018,No_overdose,24773.0
37051,Cumberland County, NC,35_39,2018,No_overdose,20369.0
37051,Cumberland County, NC,40_44,2018,No_overdose,18518.0
37051,Cumberland County, NC,45_49,2018,No_overdose,18066.0
37051,Cumberland County, NC,50_54,2018,No_overdose,19019.0
37051,Cumberland County, NC,55_59,2018,No_overdose,18774.0
37051,Cumberland County, NC,60_64,2018,No_overdose,15831.0
37051,Cumberland County, NC,65_69,2018,No_overdose,12809.0
37051,Cumberland County, NC,70_74,2018,No_overdose,9380.0
37051,Cumberland County, NC,75_79,2018,No_overdose,6572.0
37051,Cumberland County, NC,80_84,2018,No_overdose,4747.0
37051,Cumberland County, NC,85up,2018,No_overdose,3792.0
37063,Durham County, NC,under15,2018,No_overdose,55860.0
37063,Durham County, NC,15_17,2018,No_overdose,9777.0
37063,Durham County, NC,18_24,2018,No_overdose,31363.0
37063,Durham County, NC,25_29,2018,No_overdose,28290.0
37063,Durham County, NC,30_34,2018,No_overdose,26932.0
37063,Durham County, NC,35_39,2018,No_overdose,23112.0
37063,Durham County, NC,40_44,2018,No_overdose,20672.0
37063,Durham County, NC,45_49,2018,No_overdose,19292.0
37063,Durham County, NC,50_54,2018,No_overdose,18728.0
37063,Durham County, NC,55_59,2018,No_overdose,18137.0
37063,Durham County, NC,60_64,2018,No_overdose,17224.0
37063,Durham County, NC,65_69,2018,No_overdose,13802.0
37063,Durham County, NC,70_74,2018,No_overdose,8881.0
37063,Durham County, NC,75_79,2018,No_overdose,5584.0
37063,Durham County, NC,80_84,2018,No_overdose,4322.0
37063,Durham County, NC,85up,2018,No_overdose,4467.0
37067,Forsyth County, NC,under15,2018,No_overdose,71935.0
37067,Forsyth County, NC,15_17,2018,No_overdose,14860.0
37067,Forsyth County, NC,18_24,2018,No_overdose,36306.0
37067,Forsyth County, NC,25_29,2018,No_overdose,24813.0
37067,Forsyth County, NC,30_34,2018,No_overdose,23262.0
37067,Forsyth County, NC,35_39,2018,No_overdose,22435.0
37067,Forsyth County, NC,40_44,2018,No_overdose,23069.0
37067,Forsyth County, NC,45_49,2018,No_overdose,24727.0
37067,Forsyth County, NC,50_54,2018,No_overdose,25687.0
37067,Forsyth County, NC,55_59,2018,No_overdose,25864.0
37067,Forsyth County, NC,60_64,2018,No_overdose,22021.0
37067,Forsyth County, NC,65_69,2018,No_overdose,19231.0
37067,Forsyth County, NC,70_74,2018,No_overdose,13715.0
37067,Forsyth County, NC,75_79,2018,No_overdose,9836.0
37067,Forsyth County, NC,80_84,2018,No_overdose,6981.0
37067,Forsyth County, NC,85up,2018,No_overdose,6769.0
37081,Guilford County, NC,under15,2018,No_overdose,97267.0
37081,Guilford County, NC,15_17,2018,No_overdose,20563.0
37081,Guilford County, NC,18_24,2018,No_overdose,57084.0
37081,Guilford County, NC,25_29,2018,No_overdose,38537.0
37081,Guilford County, NC,30_34,2018,No_overdose,33253.0
37081,Guilford County, NC,35_39,2018,No_overdose,33401.0
37081,Guilford County, NC,40_44,2018,No_overdose,32090.0
37081,Guilford County, NC,45_49,2018,No_overdose,35561.0
37081,Guilford County, NC,50_54,2018,No_overdose,35401.0
37081,Guilford County, NC,55_59,2018,No_overdose,34339.0
37081,Guilford County, NC,60_64,2018,No_overdose,30273.0
37081,Guilford County, NC,65_69,2018,No_overdose,25338.0
37081,Guilford County, NC,70_74,2018,No_overdose,18924.0
37081,Guilford County, NC,75_79,2018,No_overdose,13020.0
37081,Guilford County, NC,80_84,2018,No_overdose,8964.0
37081,Guilford County, NC,85up,2018,No_overdose,9494.0
37119,Mecklenburg County, NC,under15,2018,No_overdose,213121.0
37119,Mecklenburg County, NC,15_17,2018,No_overdose,40944.0
37119,Mecklenburg County, NC,18_24,2018,No_overdose,95836.0
37119,Mecklenburg County, NC,25_29,2018,No_overdose,90410.0
37119,Mecklenburg County, NC,30_34,2018,No_overdose,86936.0
37119,Mecklenburg County, NC,35_39,2018,No_overdose,80983.0
37119,Mecklenburg County, NC,40_44,2018,No_overdose,76059.0
37119,Mecklenburg County, NC,45_49,2018,No_overdose,74501.0
37119,Mecklenburg County, NC,50_54,2018,No_overdose,69084.0
37119,Mecklenburg County, NC,55_59,2018,No_overdose,62587.0
37119,Mecklenburg County, NC,60_64,2018,No_overdose,51497.0
37119,Mecklenburg County, NC,65_69,2018,No_overdose,40656.0
37119,Mecklenburg County, NC,70_74,2018,No_overdose,28313.0
37119,Mecklenburg County, NC,75_79,2018,No_overdose,18190.0
37119,Mecklenburg County, NC,80_84,2018,No_overdose,12932.0
37119,Mecklenburg County, NC,85up,2018,No_overdose,12126.0
37129,New Hanover County, NC,under15,2018,No_overdose,35169.0
37129,New Hanover County, NC,15_17,2018,No_overdose,7224.0
37129,New Hanover County, NC,18_24,2018,No_overdose,29171.0
37129,New Hanover County, NC,25_29,2018,No_overdose,15399.0
37129,New Hanover County, NC,30_34,2018,No_overdose,14647.0
37129,New Hanover County, NC,35_39,2018,No_overdose,14108.0
37129,New Hanover County, NC,40_44,2018,No_overdose,13974.0
37129,New Hanover County, NC,45_49,2018,No_overdose,14204.0
37129,New Hanover County, NC,50_54,2018,No_overdose,14082.0
37129,New Hanover County, NC,55_59,2018,No_overdose,14875.0
37129,New Hanover County, NC,60_64,2018,No_overdose,13917.0
37129,New Hanover County, NC,65_69,2018,No_overdose,13320.0
37129,New Hanover County, NC,70_74,2018,No_overdose,9305.0
37129,New Hanover County, NC,75_79,2018,No_overdose,6252.0
37129,New Hanover County, NC,80_84,2018,No_overdose,4231.0
37129,New Hanover County, NC,85up,2018,No_overdose,4319.0
37151,Randolph County, NC,under15,2018,No_overdose,26843.0
37151,Randolph County, NC,15_17,2018,No_overdose,6154.0
37151,Randolph County, NC,18_24,2018,No_overdose,11331.0
37151,Randolph County, NC,25_29,2018,No_overdose,8552.0
37151,Randolph County, NC,30_34,2018,No_overdose,7829.0
37151,Randolph County, NC,35_39,2018,No_overdose,8383.0
37151,Randolph County, NC,40_44,2018,No_overdose,9126.0
37151,Randolph County, NC,45_49,2018,No_overdose,10361.0
37151,Randolph County, NC,50_54,2018,No_overdose,10593.0
37151,Randolph County, NC,55_59,2018,No_overdose,10509.0
37151,Randolph County, NC,60_64,2018,No_overdose,9054.0
37151,Randolph County, NC,65_69,2018,No_overdose,8098.0
37151,Randolph County, NC,70_74,2018,No_overdose,6371.0
37151,Randolph County, NC,75_79,2018,No_overdose,4461.0
37151,Randolph County, NC,80_84,2018,No_overdose,2904.0
37151,Randolph County, NC,85up,2018,No_overdose,2379.0
37179,Union County, NC,under15,2018,No_overdose,50588.0
37179,Union County, NC,15_17,2018,No_overdose,12152.0
37179,Union County, NC,18_24,2018,No_overdose,19918.0
37179,Union County, NC,25_29,2018,No_overdose,10316.0
37179,Union County, NC,30_34,2018,No_overdose,11594.0
37179,Union County, NC,35_39,2018,No_overdose,14496.0
37179,Union County, NC,40_44,2018,No_overdose,17505.0
37179,Union County, NC,45_49,2018,No_overdose,19595.0
37179,Union County, NC,50_54,2018,No_overdose,17362.0
37179,Union County, NC,55_59,2018,No_overdose,15299.0
37179,Union County, NC,60_64,2018,No_overdose,10587.0
37179,Union County, NC,65_69,2018,No_overdose,9508.0
37179,Union County, NC,70_74,2018,No_overdose,7771.0
37179,Union County, NC,75_79,2018,No_overdose,4746.0
37179,Union County, NC,80_84,2018,No_overdose,2680.0
37179,Union County, NC,85up,2018,No_overdose,2564.0
37183,Wake County, NC,under15,2018,No_overdose,212674.0
37183,Wake County, NC,15_17,2018,No_overdose,43180.0
37183,Wake County, NC,18_24,2018,No_overdose,95810.0
37183,Wake County, NC,25_29,2018,No_overdose,77092.0
37183,Wake County, NC,30_34,2018,No_overdose,77667.0
37183,Wake County, NC,35_39,2018,No_overdose,80129.0
37183,Wake County, NC,40_44,2018,No_overdose,78598.0
37183,Wake County, NC,45_49,2018,No_overdose,78387.0
37183,Wake County, NC,50_54,2018,No_overdose,72693.0
37183,Wake County, NC,55_59,2018,No_overdose,64208.0
37183,Wake County, NC,60_64,2018,No_overdose,52194.0
37183,Wake County, NC,65_69,2018,No_overdose,41349.0
37183,Wake County, NC,70_74,2018,No_overdose,29614.0
37183,Wake County, NC,75_79,2018,No_overdose,18735.0
37183,Wake County, NC,80_84,2018,No_overdose,12400.0
37183,Wake County, NC,85up,2018,No_overdose,11754.0
33011,Hillsborough County, NH,under15,2018,No_overdose,70282.0
33011,Hillsborough County, NH,15_17,2018,No_overdose,16040.0
33011,Hillsborough County, NH,18_24,2018,No_overdose,36472.0
33011,Hillsborough County, NH,25_29,2018,No_overdose,27599.0
33011,Hillsborough County, NH,30_34,2018,No_overdose,26637.0
33011,Hillsborough County, NH,35_39,2018,No_overdose,26186.0
33011,Hillsborough County, NH,40_44,2018,No_overdose,24573.0
33011,Hillsborough County, NH,45_49,2018,No_overdose,29905.0
33011,Hillsborough County, NH,50_54,2018,No_overdose,33166.0
33011,Hillsborough County, NH,55_59,2018,No_overdose,32133.0
33011,Hillsborough County, NH,60_64,2018,No_overdose,27146.0
33011,Hillsborough County, NH,65_69,2018,No_overdose,21263.0
33011,Hillsborough County, NH,70_74,2018,No_overdose,14639.0
33011,Hillsborough County, NH,75_79,2018,No_overdose,9907.0
33011,Hillsborough County, NH,80_84,2018,No_overdose,6980.0
33011,Hillsborough County, NH,85up,2018,No_overdose,8036.0
33015,Rockingham County, NH,under15,2018,No_overdose,48788.0
33015,Rockingham County, NH,15_17,2018,No_overdose,12137.0
33015,Rockingham County, NH,18_24,2018,No_overdose,23504.0
33015,Rockingham County, NH,25_29,2018,No_overdose,17651.0
33015,Rockingham County, NH,30_34,2018,No_overdose,17369.0
33015,Rockingham County, NH,35_39,2018,No_overdose,16978.0
33015,Rockingham County, NH,40_44,2018,No_overdose,18998.0
33015,Rockingham County, NH,45_49,2018,No_overdose,23402.0
33015,Rockingham County, NH,50_54,2018,No_overdose,26506.0
33015,Rockingham County, NH,55_59,2018,No_overdose,27309.0
33015,Rockingham County, NH,60_64,2018,No_overdose,21684.0
33015,Rockingham County, NH,65_69,2018,No_overdose,18813.0
33015,Rockingham County, NH,70_74,2018,No_overdose,12190.0
33015,Rockingham County, NH,75_79,2018,No_overdose,8492.0
33015,Rockingham County, NH,80_84,2018,No_overdose,5462.0
33015,Rockingham County, NH,85up,2018,No_overdose,5802.0
33017,Strafford County, NH,under15,2018,No_overdose,20026.0
33017,Strafford County, NH,15_17,2018,No_overdose,4321.0
33017,Strafford County, NH,18_24,2018,No_overdose,20649.0
33017,Strafford County, NH,25_29,2018,No_overdose,8435.0
33017,Strafford County, NH,30_34,2018,No_overdose,7804.0
33017,Strafford County, NH,35_39,2018,No_overdose,7038.0
33017,Strafford County, NH,40_44,2018,No_overdose,7332.0
33017,Strafford County, NH,45_49,2018,No_overdose,8055.0
33017,Strafford County, NH,50_54,2018,No_overdose,9335.0
33017,Strafford County, NH,55_59,2018,No_overdose,8980.0
33017,Strafford County, NH,60_64,2018,No_overdose,8087.0
33017,Strafford County, NH,65_69,2018,No_overdose,6423.0
33017,Strafford County, NH,70_74,2018,No_overdose,4326.0
33017,Strafford County, NH,75_79,2018,No_overdose,3074.0
33017,Strafford County, NH,80_84,2018,No_overdose,2163.0
33017,Strafford County, NH,85up,2018,No_overdose,2176.0
34001,Atlantic County, NJ,under15,2018,No_overdose,47753.0
34001,Atlantic County, NJ,15_17,2018,No_overdose,10425.0
34001,Atlantic County, NJ,18_24,2018,No_overdose,24978.0
34001,Atlantic County, NJ,25_29,2018,No_overdose,16548.0
34001,Atlantic County, NJ,30_34,2018,No_overdose,15269.0
34001,Atlantic County, NJ,35_39,2018,No_overdose,14766.0
34001,Atlantic County, NJ,40_44,2018,No_overdose,15848.0
34001,Atlantic County, NJ,45_49,2018,No_overdose,18086.0
34001,Atlantic County, NJ,50_54,2018,No_overdose,20292.0
34001,Atlantic County, NJ,55_59,2018,No_overdose,21117.0
34001,Atlantic County, NJ,60_64,2018,No_overdose,17879.0
34001,Atlantic County, NJ,65_69,2018,No_overdose,14129.0
34001,Atlantic County, NJ,70_74,2018,No_overdose,12074.0
34001,Atlantic County, NJ,75_79,2018,No_overdose,8033.0
34001,Atlantic County, NJ,80_84,2018,No_overdose,5840.0
34001,Atlantic County, NJ,85up,2018,No_overdose,5383.0
34003,Bergen County, NJ,under15,2018,No_overdose,162575.0
34003,Bergen County, NJ,15_17,2018,No_overdose,36833.0
34003,Bergen County, NJ,18_24,2018,No_overdose,75751.0
34003,Bergen County, NJ,25_29,2018,No_overdose,50640.0
34003,Bergen County, NJ,30_34,2018,No_overdose,56358.0
34003,Bergen County, NJ,35_39,2018,No_overdose,61567.0
34003,Bergen County, NJ,40_44,2018,No_overdose,61472.0
34003,Bergen County, NJ,45_49,2018,No_overdose,68358.0
34003,Bergen County, NJ,50_54,2018,No_overdose,72098.0
34003,Bergen County, NJ,55_59,2018,No_overdose,69429.0
34003,Bergen County, NJ,60_64,2018,No_overdose,59495.0
34003,Bergen County, NJ,65_69,2018,No_overdose,47280.0
34003,Bergen County, NJ,70_74,2018,No_overdose,36607.0
34003,Bergen County, NJ,75_79,2018,No_overdose,26340.0
34003,Bergen County, NJ,80_84,2018,No_overdose,20240.0
34003,Bergen County, NJ,85up,2018,No_overdose,24839.0
34005,Burlington County, NJ,under15,2018,No_overdose,77259.0
34005,Burlington County, NJ,15_17,2018,No_overdose,17696.0
34005,Burlington County, NJ,18_24,2018,No_overdose,38452.0
34005,Burlington County, NJ,25_29,2018,No_overdose,27680.0
34005,Burlington County, NJ,30_34,2018,No_overdose,26850.0
34005,Burlington County, NJ,35_39,2018,No_overdose,26875.0
34005,Burlington County, NJ,40_44,2018,No_overdose,28159.0
34005,Burlington County, NJ,45_49,2018,No_overdose,31884.0
34005,Burlington County, NJ,50_54,2018,No_overdose,35589.0
34005,Burlington County, NJ,55_59,2018,No_overdose,35216.0
34005,Burlington County, NJ,60_64,2018,No_overdose,27941.0
34005,Burlington County, NJ,65_69,2018,No_overdose,23307.0
34005,Burlington County, NJ,70_74,2018,No_overdose,17379.0
34005,Burlington County, NJ,75_79,2018,No_overdose,12557.0
34005,Burlington County, NJ,80_84,2018,No_overdose,9305.0
34005,Burlington County, NJ,85up,2018,No_overdose,10064.0
34007,Camden County, NJ,under15,2018,No_overdose,96387.0
34007,Camden County, NJ,15_17,2018,No_overdose,20250.0
34007,Camden County, NJ,18_24,2018,No_overdose,43248.0
34007,Camden County, NJ,25_29,2018,No_overdose,35042.0
34007,Camden County, NJ,30_34,2018,No_overdose,34248.0
34007,Camden County, NJ,35_39,2018,No_overdose,32489.0
34007,Camden County, NJ,40_44,2018,No_overdose,31492.0
34007,Camden County, NJ,45_49,2018,No_overdose,34231.0
34007,Camden County, NJ,50_54,2018,No_overdose,36224.0
34007,Camden County, NJ,55_59,2018,No_overdose,36491.0
34007,Camden County, NJ,60_64,2018,No_overdose,31031.0
34007,Camden County, NJ,65_69,2018,No_overdose,24784.0
34007,Camden County, NJ,70_74,2018,No_overdose,18570.0
34007,Camden County, NJ,75_79,2018,No_overdose,13067.0
34007,Camden County, NJ,80_84,2018,No_overdose,9530.0
34007,Camden County, NJ,85up,2018,No_overdose,10044.0
34009,Cape May County, NJ,under15,2018,No_overdose,13546.0
34009,Cape May County, NJ,15_17,2018,No_overdose,3067.0
34009,Cape May County, NJ,18_24,2018,No_overdose,7216.0
34009,Cape May County, NJ,25_29,2018,No_overdose,5195.0
34009,Cape May County, NJ,30_34,2018,No_overdose,4438.0
34009,Cape May County, NJ,35_39,2018,No_overdose,4464.0
34009,Cape May County, NJ,40_44,2018,No_overdose,4258.0
34009,Cape May County, NJ,45_49,2018,No_overdose,5421.0
34009,Cape May County, NJ,50_54,2018,No_overdose,6895.0
34009,Cape May County, NJ,55_59,2018,No_overdose,6977.0
34009,Cape May County, NJ,60_64,2018,No_overdose,8644.0
34009,Cape May County, NJ,65_69,2018,No_overdose,7868.0
34009,Cape May County, NJ,70_74,2018,No_overdose,5584.0
34009,Cape May County, NJ,75_79,2018,No_overdose,4224.0
34009,Cape May County, NJ,80_84,2018,No_overdose,2889.0
34009,Cape May County, NJ,85up,2018,No_overdose,3007.0
34011,Cumberland County, NJ,under15,2018,No_overdose,30447.0
34011,Cumberland County, NJ,15_17,2018,No_overdose,6056.0
34011,Cumberland County, NJ,18_24,2018,No_overdose,12986.0
34011,Cumberland County, NJ,25_29,2018,No_overdose,11205.0
34011,Cumberland County, NJ,30_34,2018,No_overdose,11027.0
34011,Cumberland County, NJ,35_39,2018,No_overdose,10697.0
34011,Cumberland County, NJ,40_44,2018,No_overdose,9604.0
34011,Cumberland County, NJ,45_49,2018,No_overdose,10248.0
34011,Cumberland County, NJ,50_54,2018,No_overdose,10282.0
34011,Cumberland County, NJ,55_59,2018,No_overdose,10181.0
34011,Cumberland County, NJ,60_64,2018,No_overdose,8279.0
34011,Cumberland County, NJ,65_69,2018,No_overdose,7186.0
34011,Cumberland County, NJ,70_74,2018,No_overdose,5610.0
34011,Cumberland County, NJ,75_79,2018,No_overdose,3848.0
34011,Cumberland County, NJ,80_84,2018,No_overdose,2683.0
34011,Cumberland County, NJ,85up,2018,No_overdose,2998.0
34013,Essex County, NJ,under15,2018,No_overdose,157889.0
34013,Essex County, NJ,15_17,2018,No_overdose,31082.0
34013,Essex County, NJ,18_24,2018,No_overdose,72478.0
34013,Essex County, NJ,25_29,2018,No_overdose,54095.0
34013,Essex County, NJ,30_34,2018,No_overdose,53484.0
34013,Essex County, NJ,35_39,2018,No_overdose,54629.0
34013,Essex County, NJ,40_44,2018,No_overdose,56480.0
34013,Essex County, NJ,45_49,2018,No_overdose,57102.0
34013,Essex County, NJ,50_54,2018,No_overdose,56042.0
34013,Essex County, NJ,55_59,2018,No_overdose,50702.0
34013,Essex County, NJ,60_64,2018,No_overdose,45058.0
34013,Essex County, NJ,65_69,2018,No_overdose,33343.0
34013,Essex County, NJ,70_74,2018,No_overdose,25786.0
34013,Essex County, NJ,75_79,2018,No_overdose,17466.0
34013,Essex County, NJ,80_84,2018,No_overdose,12258.0
34013,Essex County, NJ,85up,2018,No_overdose,15420.0
34015,Gloucester County, NJ,under15,2018,No_overdose,52838.0
34015,Gloucester County, NJ,15_17,2018,No_overdose,12284.0
34015,Gloucester County, NJ,18_24,2018,No_overdose,26098.0
34015,Gloucester County, NJ,25_29,2018,No_overdose,18077.0
34015,Gloucester County, NJ,30_34,2018,No_overdose,17317.0
34015,Gloucester County, NJ,35_39,2018,No_overdose,17618.0
34015,Gloucester County, NJ,40_44,2018,No_overdose,18876.0
34015,Gloucester County, NJ,45_49,2018,No_overdose,21066.0
34015,Gloucester County, NJ,50_54,2018,No_overdose,22545.0
34015,Gloucester County, NJ,55_59,2018,No_overdose,21351.0
34015,Gloucester County, NJ,60_64,2018,No_overdose,19232.0
34015,Gloucester County, NJ,65_69,2018,No_overdose,15410.0
34015,Gloucester County, NJ,70_74,2018,No_overdose,10439.0
34015,Gloucester County, NJ,75_79,2018,No_overdose,7169.0
34015,Gloucester County, NJ,80_84,2018,No_overdose,4763.0
34015,Gloucester County, NJ,85up,2018,No_overdose,5642.0
34017,Hudson County, NJ,under15,2018,No_overdose,117821.0
34017,Hudson County, NJ,15_17,2018,No_overdose,19837.0
34017,Hudson County, NJ,18_24,2018,No_overdose,55703.0
34017,Hudson County, NJ,25_29,2018,No_overdose,68447.0
34017,Hudson County, NJ,30_34,2018,No_overdose,70641.0
34017,Hudson County, NJ,35_39,2018,No_overdose,57572.0
34017,Hudson County, NJ,40_44,2018,No_overdose,47477.0
34017,Hudson County, NJ,45_49,2018,No_overdose,42473.0
34017,Hudson County, NJ,50_54,2018,No_overdose,41275.0
34017,Hudson County, NJ,55_59,2018,No_overdose,35825.0
34017,Hudson County, NJ,60_64,2018,No_overdose,34807.0
34017,Hudson County, NJ,65_69,2018,No_overdose,24947.0
34017,Hudson County, NJ,70_74,2018,No_overdose,18645.0
34017,Hudson County, NJ,75_79,2018,No_overdose,14130.0
34017,Hudson County, NJ,80_84,2018,No_overdose,9229.0
34017,Hudson County, NJ,85up,2018,No_overdose,9677.0
34021,Mercer County, NJ,under15,2018,No_overdose,65043.0
34021,Mercer County, NJ,15_17,2018,No_overdose,14129.0
34021,Mercer County, NJ,18_24,2018,No_overdose,41887.0
34021,Mercer County, NJ,25_29,2018,No_overdose,23390.0
34021,Mercer County, NJ,30_34,2018,No_overdose,22551.0
34021,Mercer County, NJ,35_39,2018,No_overdose,23413.0
34021,Mercer County, NJ,40_44,2018,No_overdose,24060.0
34021,Mercer County, NJ,45_49,2018,No_overdose,26068.0
34021,Mercer County, NJ,50_54,2018,No_overdose,26679.0
34021,Mercer County, NJ,55_59,2018,No_overdose,25839.0
34021,Mercer County, NJ,60_64,2018,No_overdose,22020.0
34021,Mercer County, NJ,65_69,2018,No_overdose,17743.0
34021,Mercer County, NJ,70_74,2018,No_overdose,12278.0
34021,Mercer County, NJ,75_79,2018,No_overdose,8812.0
34021,Mercer County, NJ,80_84,2018,No_overdose,6651.0
34021,Mercer County, NJ,85up,2018,No_overdose,8114.0
34023,Middlesex County, NJ,under15,2018,No_overdose,149911.0
34023,Middlesex County, NJ,15_17,2018,No_overdose,31226.0
34023,Middlesex County, NJ,18_24,2018,No_overdose,78362.0
34023,Middlesex County, NJ,25_29,2018,No_overdose,56017.0
34023,Middlesex County, NJ,30_34,2018,No_overdose,56780.0
